index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
179,6256d00a7d6ca6ad95bd54bd,2022-01-09T23:00:00.000Z,VitorNunes#0090,Mount Manu#3530,"for all the work that they’re doing to make sure we have a safe launch, finding all the intricacies that we have to deal with for the launch",0,5,144,0,,,,,False,False,False,False,hanners717#2022,bends#3537,liviade#1387,innov8tor3#3988,74,144
1222,6256d00b7d6ca6ad95bd58d0,2022-01-20T23:00:00.000Z,elessar.eth#7945,Mount Manu#3530,for doing the extra testing needed to safeguard the launch of our Commons,144,8,0,0,,,,,False,False,True,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",50,144
175,6256d00a7d6ca6ad95bd54b9,2022-01-09T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,"for all the work that they’re doing to make sure we have a safe launch, finding all the intricacies that we have to deal with for the launch",144,13,21,0,,,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,59,144
1145,6256d00b7d6ca6ad95bd5883,2022-01-18T23:00:00.000Z,sem  🐝#0161,Juankbell#7458,for making the oficial TEC minting and distribution 🚀,144,5,34,0,,,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,61,144
571,6256d00b7d6ca6ad95bd5645,2022-01-10T23:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,for being our bot & data guru that we can always reach out to for meaningful information and problem solving,0,144,89,3,,,,,False,False,False,False,Mettodo#7010,Tam2140#9361,divine_comedian#5493,bear100#9085,78,144
362,6256d00a7d6ca6ad95bd5574,2022-01-09T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for the backend work you’ve been doing around the CU,144,34,21,0,,,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,66,144
1385,6256d00b7d6ca6ad95bd5973,2022-01-21T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for the Commons Upgrade,144,0,0,1,,6256d00b7d6ca6ad95bd5959,6256d00b7d6ca6ad95bd57d4,,False,False,False,False,Mount Manu#3530,bends#3537,tigeroid#2951,eduardovegap#0422,38,144
727,6256d00b7d6ca6ad95bd56e1,2022-01-12T23:00:00.000Z,sem  🐝#0161,Tam2140#9361,for making the Commons upgrade a reality. Can't happen without you!,144,0,21,0,,6256d00b7d6ca6ad95bd56a6,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,56,144
1717,6256d00b7d6ca6ad95bd5abf,2022-01-30T23:00:00.000Z,natesuits#4789,GideonRo#3175,for great editing and for formatting/publishing the new $TEC purchase guide on GitBook.,8,144,0,13,,,6256d00b7d6ca6ad95bd5a86,,False,False,False,False,Mount Manu#3530,Tam2140#9361,PhilH#1102,bear100#9085,41,144
1423,6256d00b7d6ca6ad95bd5999,2022-01-21T23:00:00.000Z,VitorNunes#0090,Mount Manu#3530,"for the epic work around the Hatch, the ABC, EVM-Crispr, and the CU",0,0,144,0,,6256d00b7d6ca6ad95bd5980,,,False,False,False,False,hanners717#2022,bends#3537,liviade#1387,innov8tor3#3988,73,144
809,6256d00b7d6ca6ad95bd5733,2022-01-15T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for painstakingly going through all the parameters and everything to get the Commons Upgrade  to happen without any issues; everything’s launched now so major praise to these heroes,144,5,55,0,,,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,68,144
1420,6256d00b7d6ca6ad95bd5996,2022-01-21T23:00:00.000Z,elessar.eth#7945,Mount Manu#3530,"for the epic work around the Hatch, the ABC, EVM-Crispr, and the CU",144,13,0,0,,,,,False,False,True,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",52,144
730,6256d00b7d6ca6ad95bd56e4,2022-01-12T23:00:00.000Z,elessar.eth#7945,Tam2140#9361,for making the Commons upgrade a reality. Can't happen without you!,144,8,0,0,,,6256d00a7d6ca6ad95bd54ba,,False,False,False,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",51,144
1512,6256d00b7d6ca6ad95bd59f2,2022-01-24T23:00:00.000Z,sem  🐝#0161,"griff (💜, 💜)#8888",for the Real Time Launch action! Great sharing the war room with you!!!,144,13,21,0,,,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,59,144
1418,6256d00b7d6ca6ad95bd5994,2022-01-21T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,"for the epic work around the Hatch, the ABC, EVM-Crispr, and the CU",144,13,21,0,,,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,59,144
895,6256d00b7d6ca6ad95bd5789,2022-01-15T23:00:00.000Z,Lonis.eth#8172,Mount Manu#3530,"for his development of Dework: very cool tool, very useful tool",0,144,34,3,6256d00b7d6ca6ad95bd56cb,,,,False,False,False,False,Maxwe11#7157,Tam2140#9361,tigeroid#2951,eduardovegap#0422,45,144
706,6256d00b7d6ca6ad95bd56cc,2022-01-12T23:00:00.000Z,"griff (💜, 💜)#8888",karmaticacid#1218,for making the wining proposal goldilocks!,144,8,21,1,,,,,False,False,False,False,Mount Manu#3530,bends#3537,tigeroid#2951,eduardovegap#0422,43,143
1576,6256d00b7d6ca6ad95bd5a32,2022-01-26T23:00:00.000Z,pat.zip (TE Academy)#5266,sidcode#1729,"for showing me that transformative tech tools like the praise system can be built to nudge culture, economics, and so much more to create a regenerative society! The rest of this \""web3\"" world needs more of such systems 🙂",8,144,8,5,,,,,False,False,False,False,Maxwe11#7157,Mike Brunt#0745,Usua◎ Silver#2618,Parrachia#0450,41,139
1660,6256d00b7d6ca6ad95bd5a86,2022-01-26T23:00:00.000Z,natesuits#4789,GideonRo#3175,for their great input/advice -- and speed -- on getting the $TEC buying guide ready and soon to launch.,5,144,8,8,,,,,False,False,False,False,Mount Manu#3530,Tam2140#9361,PhilH#1102,bear100#9085,41,139
1280,6256d00b7d6ca6ad95bd590a,2022-01-20T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for all the progress they’ve had with the Rewards System dashboard and with the whole WG as whole,13,144,8,89,,,,,False,False,False,False,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,63,136
698,6256d00b7d6ca6ad95bd56c4,2022-01-12T23:00:00.000Z,divine_comedian#5493,Nuggan#5183,for their great Param proposals and debates and of course  for designing the winning one!💪,21,13,13,144,,,,,False,False,False,False,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,47,131
660,6256d00b7d6ca6ad95bd569e,2022-01-10T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for gathering 30 quantifiers and organizing them for the first quant,21,144,89,34,,,,,False,False,False,False,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,72,123
1508,6256d00b7d6ca6ad95bd59ee,2022-01-23T23:00:00.000Z,durgadas#9280,natesuits#4789,"for being an expert in so many ways, but in particular, for guiding the overall structure and design for security and access rights within the TEC.",34,21,21,144,,,,,False,False,False,False,zhiwei#1356,missgene#7773,liviade#1387,Parrachia#0450,55,123
1223,6256d00b7d6ca6ad95bd58d1,2022-01-20T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for doing the extra testing needed to safeguard the launch of our Commons,89,0,0,0,,6256d00b7d6ca6ad95bd58ca,6256d00b7d6ca6ad95bd576b,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,32,89
1394,6256d00b7d6ca6ad95bd597c,2022-01-21T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for the amazingly smooth launch of our Commons: we all have TEC tokens now and we’ve got to thank you for that,89,0,0,0,,6256d00b7d6ca6ad95bd5883,6256d00b7d6ca6ad95bd5733,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,31,89
363,6256d00a7d6ca6ad95bd5575,2022-01-09T23:00:00.000Z,Juankbell#7458,Mount Manu#3530,for the work you do in Gravity,0,21,5,89,,,,,False,False,False,False,hanners717#2022,missgene#7773,PhilH#1102,bear100#9085,38,89
553,6256d00b7d6ca6ad95bd5633,2022-01-10T23:00:00.000Z,kristofer#1475,Mount Manu#3530,for the work they’ve done on the Rewards System research initiative,0,0,0,89,,,,,False,True,True,False,hanners717#2022,lee0007#8152,shawn#7046,Parrachia#0450,29,89
1304,6256d00b7d6ca6ad95bd5922,2022-01-20T23:00:00.000Z,elessar.eth#7945,Mount Manu#3530,for helping our DAO evolve into its next phase,89,8,5,0,,,,,False,False,False,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",34,89
505,6256d00b7d6ca6ad95bd5603,2022-01-10T23:00:00.000Z,liviade#1387,Mount Manu#3530,for all the work they’ve put into the Rewards System initiative because not just the TEC but a dozen other DAOs will be benefitted by this,0,34,89,3,,,,,False,False,False,False,Mettodo#7010,AmwFund#0979,divine_comedian#5493,boonjue.eth#7124,42,89
506,6256d00b7d6ca6ad95bd5604,2022-01-10T23:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,for all the work they’ve put into the Rewards System initiative because not just the TEC but a dozen other DAOs will be benefitted by this,0,89,21,89,,,,,False,False,False,False,Mettodo#7010,Tam2140#9361,divine_comedian#5493,bear100#9085,66,89
1398,6256d00b7d6ca6ad95bd5980,2022-01-21T23:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for the amazingly smooth launch of our Commons: we all have TEC tokens now and we’ve got to thank you for that,0,34,89,0,,,,,False,False,False,False,hanners717#2022,bends#3537,liviade#1387,innov8tor3#3988,61,89
1514,6256d00b7d6ca6ad95bd59f4,2022-01-24T23:00:00.000Z,chuygarcia.eth#6692,"griff (💜, 💜)#8888",for getting the TEC token listed on Coingecko: https://www.coingecko.com/en/coins/token-engineering-commons,0,89,8,0,,,,,False,False,False,False,hanners717#2022,Mike Brunt#0745,Usua◎ Silver#2618,innov8tor3#3988,48,89
176,6256d00a7d6ca6ad95bd54ba,2022-01-09T23:00:00.000Z,elessar.eth#7945,Mount Manu#3530,"for all the work that they’re doing to make sure we have a safe launch, finding all the intricacies that we have to deal with for the launch",89,8,21,0,,,,,False,False,False,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",39,89
1426,6256d00b7d6ca6ad95bd599c,2022-01-21T23:00:00.000Z,elessar.eth#7945,Mount Manu#3530,for the hard work around the TEC token launch,89,13,0,0,,,,,False,False,True,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",34,89
1216,6256d00b7d6ca6ad95bd58ca,2022-01-20T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for all their work getting the Commons Swarm sorted for the final launch,89,34,13,0,,,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,45,89
1004,6256d00b7d6ca6ad95bd57f6,2022-01-16T23:00:00.000Z,elessar.eth#7945,Mount Manu#3530,for safeguarding our raised funds,89,8,5,0,,,,,False,False,False,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",34,89
810,6256d00b7d6ca6ad95bd5734,2022-01-15T23:00:00.000Z,elessar.eth#7945,Mount Manu#3530,for painstakingly going through all the parameters and everything to get the Commons Upgrade  to happen without any issues; everything’s launched now so major praise to these heroes,89,8,0,0,,,6256d00a7d6ca6ad95bd54ba,,False,False,False,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",33,89
1164,6256d00b7d6ca6ad95bd5896,2022-01-19T23:00:00.000Z,Vyvy-vi#5040,liviade#1387,"for working on the praise onboarding bot, dashboard and docs!",0,1,55,89,,,,,False,False,False,False,Mettodo#7010,Tam2140#9361,divine_comedian#5493,bear100#9085,48,89
881,6256d00b7d6ca6ad95bd577b,2022-01-15T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for making the Commons Upgrade a reality: thank you all,89,0,0,0,,6256d00b7d6ca6ad95bd56a6,6256d00b7d6ca6ad95bd5733,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,32,89
516,6256d00b7d6ca6ad95bd560e,2022-01-10T23:00:00.000Z,Nebs#2035,kristofer#1475,for taking on the massive undertaking of rewriting the Praise backend from scratch.,0,8,34,89,,,,,False,False,False,False,hanners717#2022,lee0007#8152,PhilH#1102,Parrachia#0450,43,89
1645,6256d00b7d6ca6ad95bd5a77,2022-01-26T23:00:00.000Z,natesuits#4789,GideonRo#3175,for diving into the technical challenges of tamping down permissions and other security-related issues related to the community's various 3rd party tools and services.,5,89,0,0,,,6256d00b7d6ca6ad95bd5a01,,False,False,False,True,Mount Manu#3530,Tam2140#9361,PhilH#1102,bear100#9085,23,89
414,6256d00b7d6ca6ad95bd55a8,2022-01-09T23:00:00.000Z,sem  🐝#0161,liviade#1387,for adding the covenant to IPFS,89,5,21,0,,,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,38,89
691,6256d00b7d6ca6ad95bd56bd,2022-01-12T23:00:00.000Z,Nebs#2035,MS#4235,for kicking butt on the back-end. This thing is looking slick 😎,0,8,0,89,,,6256d00b7d6ca6ad95bd560e,,False,False,False,False,hanners717#2022,lee0007#8152,PhilH#1102,Parrachia#0450,33,89
238,6256d00a7d6ca6ad95bd54f8,2022-01-09T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for making the TEC such a warm and welcoming community,89,21,3,3,,,,,False,False,False,False,Zeptimus#3359,Mike Brunt#0745,shawn#7046,eduardovegap#0422,29,86
1131,6256d00b7d6ca6ad95bd5875,2022-01-18T23:00:00.000Z,JosephS#6043,Tam2140#9361,for the long 2-hour discussion with Livia and myself about governance in the TEC for his thesis project!,5,89,21,34,,,,,False,False,False,False,Maxwe11#7157,Tam2140#9361,Usua◎ Silver#2618,boonjue.eth#7124,37,84
1628,6256d00b7d6ca6ad95bd5a66,2022-01-26T23:00:00.000Z,JosephS#6043,Tam2140#9361,for so many future studies and learnings. Your framework for DAO Governance brings so much clarity!,5,89,21,5,,,,,False,False,False,False,Maxwe11#7157,Tam2140#9361,Usua◎ Silver#2618,boonjue.eth#7124,30,84
744,6256d00b7d6ca6ad95bd56f2,2022-01-12T23:00:00.000Z,durgadas#9280,Tam2140#9361,"for taking on Hubspot, which will mean a lot for TEC growth and PR!",34,21,13,89,,,,,False,False,False,False,zhiwei#1356,missgene#7773,liviade#1387,Parrachia#0450,39,76
504,6256d00b7d6ca6ad95bd5602,2022-01-10T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for all the work they’ve put into the Rewards System initiative because not just the TEC but a dozen other DAOs will be benefitted by this,13,89,13,89,,,,,False,False,False,False,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,51,76
1282,6256d00b7d6ca6ad95bd590c,2022-01-20T23:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,for all the progress they’ve had with the Rewards System dashboard and with the whole WG as whole,0,13,55,55,,,,,False,False,False,False,Mettodo#7010,Tam2140#9361,divine_comedian#5493,bear100#9085,41,55
300,6256d00a7d6ca6ad95bd5536,2022-01-09T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for coming to Latin Americs,55,0,13,0,,6256d00a7d6ca6ad95bd550b,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,23,55
1425,6256d00b7d6ca6ad95bd599b,2022-01-21T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for the hard work around the TEC token launch,55,0,21,0,,6256d00b7d6ca6ad95bd5883,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,25,55
753,6256d00b7d6ca6ad95bd56fb,2022-01-13T23:00:00.000Z,elessar.eth#7945,Tam2140#9361,for kindly reminding me what a huge part played in the commons upgrade and making sure credit is given where credit is due.,55,8,5,0,,,,,False,False,False,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",22,55
741,6256d00b7d6ca6ad95bd56ef,2022-01-12T23:00:00.000Z,Vyvy-vi#5040,Tam2140#9361,for ts of the Rewards WG is truly impressive!,0,55,21,21,,,,,False,False,False,False,Mettodo#7010,Tam2140#9361,divine_comedian#5493,bear100#9085,32,55
1217,6256d00b7d6ca6ad95bd58cb,2022-01-20T23:00:00.000Z,elessar.eth#7945,Mount Manu#3530,for all their work getting the Commons Swarm sorted for the final launch,55,8,0,0,,,,,False,False,True,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",21,55
813,6256d00b7d6ca6ad95bd5737,2022-01-15T23:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for continuing to work on the Commons Configuration Dashboard to make it just a little bit easier for us to parameterize for the final launch,0,13,55,0,,,,,False,False,False,False,hanners717#2022,bends#3537,liviade#1387,innov8tor3#3988,34,55
834,6256d00b7d6ca6ad95bd574c,2022-01-15T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,"for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade",0,55,8,0,,,,,False,False,False,False,hanners717#2022,Mike Brunt#0745,Usua◎ Silver#2618,innov8tor3#3988,31,55
840,6256d00b7d6ca6ad95bd5752,2022-01-15T23:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,"for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade",0,55,13,21,,,,,False,False,False,False,Mettodo#7010,Tam2140#9361,divine_comedian#5493,bear100#9085,29,55
866,6256d00b7d6ca6ad95bd576c,2022-01-15T23:00:00.000Z,elessar.eth#7945,Mount Manu#3530,for all the test deployments this week and then finally the launch,55,8,0,0,,,,,False,False,True,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",21,55
1132,6256d00b7d6ca6ad95bd5876,2022-01-18T23:00:00.000Z,Juankbell#7458,GideonRo#3175,for doing a great job of representing the TEC by presenting at the Introduction to Token Engineering seminar put on by TEC and Token Engineering Academy.,0,55,21,21,,,,,False,False,False,False,hanners717#2022,missgene#7773,PhilH#1102,bear100#9085,32,55
1279,6256d00b7d6ca6ad95bd5909,2022-01-20T23:00:00.000Z,liviade#1387,Mount Manu#3530,for all the progress they’ve had with the Rewards System dashboard and with the whole WG as whole,0,34,55,1,,,,,False,False,False,False,Mettodo#7010,AmwFund#0979,divine_comedian#5493,boonjue.eth#7124,30,55
109,6256d00a7d6ca6ad95bd5477,2022-01-03T23:00:00.000Z,graial#0787,liviade#1387,for sharing resources on Ostrom's IAD framework,8,55,5,0,,,,,False,False,False,False,Maxwe11#7157,Mike Brunt#0745,PhilH#1102,innov8tor3#3988,22,55
942,6256d00b7d6ca6ad95bd57b8,2022-01-15T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for deploying the parameters successfully after dozens upon dozens of tests,55,0,0,0,,6256d00b7d6ca6ad95bd56a6,6256d00b7d6ca6ad95bd576b,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,21,55
947,6256d00b7d6ca6ad95bd57bd,2022-01-15T23:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,"for their work in the Rewards System WG, specially those involved in the dashboard’s development because it’s looking great",0,55,0,0,,,6256d00b7d6ca6ad95bd56ef,,False,False,False,True,Mettodo#7010,Tam2140#9361,divine_comedian#5493,bear100#9085,19,55
1345,6256d00b7d6ca6ad95bd594b,2022-01-20T23:00:00.000Z,elessar.eth#7945,divine_comedian#5493,for working overtime seeming all the time to get all the commons upgrade pieces deployed,55,13,0,0,,,6256d00b7d6ca6ad95bd57d6,,False,False,False,False,Zeptimus#3359,lee0007#8152,shawn#7046,"griff (💜, 💜)#8888",23,55
1128,6256d00b7d6ca6ad95bd5872,2022-01-18T23:00:00.000Z,VitorNunes#0090,"griff (💜, 💜)#8888",for the last minute fix to the Dashboard so we could Accurately adjust the parameters for Goldilocks,0,8,55,0,,,,,False,False,False,False,hanners717#2022,bends#3537,liviade#1387,innov8tor3#3988,31,55
979,6256d00b7d6ca6ad95bd57dd,2022-01-16T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for their dedication to the Commons deployment,55,0,0,0,,6256d00b7d6ca6ad95bd56a6,6256d00b7d6ca6ad95bd5733,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,21,55
1172,6256d00b7d6ca6ad95bd589e,2022-01-19T23:00:00.000Z,Yu#5549,chuygarcia.eth#6692,for their work bringing chinese translations to the TEC <:TEC_full:835017653306654730>,13,34,55,0,,,,,False,False,False,False,Maxwe11#7157,Mike Brunt#0745,divine_comedian#5493,"griff (💜, 💜)#8888",34,55
1341,6256d00b7d6ca6ad95bd5947,2022-01-20T23:00:00.000Z,Nebs#2035,divine_comedian#5493,for their awesome work on the praise front-end,0,13,0,55,,,6256d00b7d6ca6ad95bd57a3,,False,False,False,False,hanners717#2022,lee0007#8152,PhilH#1102,Parrachia#0450,23,55
1066,6256d00b7d6ca6ad95bd5834,2022-01-16T23:00:00.000Z,chuygarcia.eth#6692,AnaTech#7412,"for an amazing explanation of \""Why we need token engineering\"" and giving us some tips and great material to look for, as well thank you for all your patiente and love you put into this awesome project",0,55,5,0,,,,,False,False,False,False,hanners717#2022,Mike Brunt#0745,Usua◎ Silver#2618,innov8tor3#3988,30,55
1302,6256d00b7d6ca6ad95bd5920,2022-01-20T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for helping our DAO evolve into its next phase,55,5,21,0,,,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,27,55
1342,6256d00b7d6ca6ad95bd5948,2022-01-20T23:00:00.000Z,Vyvy-vi#5040,divine_comedian#5493,for his continual work for finding solutions to discord bots and gather objective reward system data,0,34,0,55,,,6256d00b7d6ca6ad95bd5896,,False,False,False,False,Mettodo#7010,Tam2140#9361,divine_comedian#5493,bear100#9085,31,55
865,6256d00b7d6ca6ad95bd576b,2022-01-15T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for all the test deployments this week and then finally the launch,55,5,55,0,,,,,False,False,False,False,Zeptimus#3359,bends#3537,tigeroid#2951,innov8tor3#3988,38,55
510,6256d00b7d6ca6ad95bd5608,2022-01-10T23:00:00.000Z,Vyvy-vi#5040,kristofer#1475,for hacking away at the discord meeting tracker bot for sourcecred!,0,8,13,55,,,,,False,False,False,False,Mettodo#7010,Tam2140#9361,divine_comedian#5493,bear100#9085,25,55
