index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
1380,621f79e343b89009366c9fea,2021-11-25T23:00:00.000Z,hz#8826,kristofer#1475,for working on porting the 1hive pollen bot for the TEC,13,13,89,13,,,,,False,False,False,False,Usua◎ Silver#2618,liviade#1387,innov8tor3#3988,enti#1546,32,76
987,621f79e343b89009366c9e50,2021-11-17T23:00:00.000Z,pKrepe#5682,liviade#1387,for making the quadratic ranked choice voting on snapshot and being patient with all the troubleshoots we are having to manage!,0,55,5,0,621f79e343b89009366c9d12,,,621f79e343b89009366c9d12,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,15,55
718,621f79e343b89009366c9d12,2021-11-12T23:00:00.000Z,pKrepe#5682,Mount Manu#3530,for his work on the quadratic voting,5,55,0,8,,,621f79e343b89009366c9b98,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,18,55
1581,621f79e343b89009366ca0be,2021-11-25T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for being an awesome leader,5,0,55,5,,621f79e343b89009366ca04c,,,False,False,False,False,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,16,55
456,621f79e343b89009366c9c00,2021-11-07T23:00:00.000Z,divine_comedian#5493,metaverde#2503,for helping me rethink the params and submitting an issue with me.,0,55,21,5,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,27,55
1602,621f79e343b89009366ca0d3,2021-11-25T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for providing so much value as Stewards of our community,0,55,21,8,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,28,55
1438,621f79e343b89009366ca024,2021-11-25T23:00:00.000Z,liviade#1387,iviangita#3204,for putting together such a moving Graviton Training,8,55,0,55,,,621f79e343b89009366c9f40,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,29,55
596,621f79e343b89009366c9c92,2021-11-10T23:00:00.000Z,pKrepe#5682,karmaticacid#1218,for making improvements on the dashboard,21,55,0,0,,,621f79e343b89009366c9b1e,621f79e343b89009366c9b1e,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,20,55
1423,621f79e343b89009366ca015,2021-11-25T23:00:00.000Z,divine_comedian#5493,iviangita#3204,for repping the TEC in Barranquilla,0,55,21,8,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,28,55
1221,621f79e343b89009366c9f4b,2021-11-22T23:00:00.000Z,divine_comedian#5493,iviangita#3204,for coming to Barranquilla,0,55,13,0,,,,,False,False,False,True,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,22,55
871,621f79e343b89009366c9dab,2021-11-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,"for Snapshot work; for leading the Params Parties; for coordination, distribution, spot-tracking; and for the rewards system",0,55,34,5,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,31,55
676,621f79e343b89009366c9ce8,2021-11-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for all the work they put into making the dashboard happen,0,55,13,13,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,27,55
1594,621f79e343b89009366ca0cb,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for the extraordinary collaboration and teamwork and debate at the Retrospective call that just happened,0,13,55,3,,,,,False,False,False,False,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,23,55
1612,621f79e343b89009366ca0dd,2021-11-25T23:00:00.000Z,nic#9212,Mount Manu#3530,for the conceptualization and execution of the new onboarding experience,8,0,55,3,,621f79e343b89009366c9a2b,,,False,False,False,False,Mount Manu#3530,AmwFund#0979,innov8tor3#3988,enti#1546,16,55
1560,621f79e343b89009366ca0a9,2021-11-25T23:00:00.000Z,Nuggan#5183,Mount Manu#3530,for pushing on the Rewards System,1,55,13,0,,,,621f79e343b89009366c9ef1,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,17,55
39,621f79e343b89009366c9a50,2021-11-01T23:00:00.000Z,Mount Manu#3530,Juankbell#7458,"for leading the 7th graviton training session, it was super interesting to talk about the psychology of human leadership from a conflict management and trust creation lens",55,0,13,0,,621f79e343b89009366c9a4e,,621f79e343b89009366c9a4e,False,False,False,False,"griff (💜, 💜)#8888",AmwFund#0979,teaci#6108,PhilH#1102,18,55
688,621f79e343b89009366c9cf4,2021-11-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for awesome Params Party hosting and getting it out to all external groups within our ecosystem,0,55,13,0,,,,621f79e343b89009366c9c9c,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,22,55
689,621f79e343b89009366c9cf5,2021-11-12T23:00:00.000Z,Nuggan#5183,Mount Manu#3530,for awesome Params Party hosting and getting it out to all external groups within our ecosystem,3,55,13,0,,,,621f79e343b89009366c9c9a,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,17,55
203,621f79e343b89009366c9b00,2021-11-04T23:00:00.000Z,Mount Manu#3530,iviangita#3204,for his leadership course and all the cool initiatives he’s taking for self-development,8,0,55,8,,621f79e343b89009366c9a4e,,,False,False,False,False,"griff (💜, 💜)#8888",AmwFund#0979,teaci#6108,PhilH#1102,18,55
235,621f79e343b89009366c9b20,2021-11-04T23:00:00.000Z,divine_comedian#5493,iviangita#3204,for pushing forward the dashboard updates,0,55,21,13,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,29,55
150,621f79e343b89009366c9ac1,2021-11-03T23:00:00.000Z,divine_comedian#5493,chuygarcia.eth#6692,for the hard work behind the CCD fixes and severe mullet inspo,0,55,21,13,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,29,55
261,621f79e343b89009366c9b3a,2021-11-04T23:00:00.000Z,pKrepe#5682,iviangita#3204,for the amazing tool that they’re building for the TEC,5,55,21,0,,,,621f79e343b89009366c9a9d,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,20,55
233,621f79e343b89009366c9b1e,2021-11-04T23:00:00.000Z,pKrepe#5682,iviangita#3204,for pushing forward the dashboard updates,0,8,55,0,621f79e343b89009366c9a9d,,,621f79e343b89009366c9a9d,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,16,55
277,621f79e343b89009366c9b4a,2021-11-04T23:00:00.000Z,pKrepe#5682,iviangita#3204,for working hard on the commons config dashboard,21,55,0,0,,,621f79e343b89009366c9b1e,621f79e343b89009366c9b1e,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,20,55
280,621f79e343b89009366c9b4d,2021-11-04T23:00:00.000Z,Nuggan#5183,iviangita#3204,for working hard on the commons config dashboard,1,21,55,0,,,,621f79e343b89009366c9aa0,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,19,55
1391,621f79e343b89009366c9ff5,2021-11-25T23:00:00.000Z,pKrepe#5682,divine_comedian#5493,for steadfast development on the CCD,34,55,55,0,,,,621f79e343b89009366c9a9d,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,36,55
433,621f79e343b89009366c9be6,2021-11-04T23:00:00.000Z,Vyvy-vi#5040,Juankbell#7458,for developing a Discord bot that makes breakout rooms in calls 🤯  real great hack man!,13,21,55,0,,,,621f79e343b89009366c9b90,False,False,False,False,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,22,55
93,621f79e343b89009366c9a86,2021-11-02T23:00:00.000Z,divine_comedian#5493,Tam2140#9361,for being a HERO and eliminating the murky with extreme prejudice. Keeping the initial-buy moving forward with such grace and good humor.,0,55,21,8,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,28,55
92,621f79e343b89009366c9a85,2021-11-02T23:00:00.000Z,divine_comedian#5493,jon.s#3107,for taking the time to provide an overview of TEC's hatching/params process,0,55,21,8,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,28,55
454,621f79e343b89009366c9bfe,2021-11-07T23:00:00.000Z,liviade#1387,Tam2140#9361,for the dedications during the offboarding ceremony. Your heart and warmth is a bedrock of our community.,0,55,0,13,621f79e343b89009366c9af6,,621f79e343b89009366c9bae,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,17,55
133,621f79e343b89009366c9ab0,2021-11-03T23:00:00.000Z,kristofer#1475,divine_comedian#5493,for their insights and finding solutions in the rewards system development,5,8,55,0,,,,621f79e343b89009366c9a82,False,False,False,False,bends#3537,Mike Brunt#0745,Zeptimus#3359,shawn#7046,17,55
1562,621f79e343b89009366ca0ab,2021-11-25T23:00:00.000Z,kristofer#1475,Mount Manu#3530,for pushing on the Rewards System,1,5,55,0,,,,621f79e343b89009366c9ec2,False,False,False,False,bends#3537,Mike Brunt#0745,Zeptimus#3359,shawn#7046,15,55
1523,621f79e343b89009366ca07e,2021-11-25T23:00:00.000Z,divine_comedian#5493,chuygarcia.eth#6692,"for kicking ass giving a talk in fluent spanish, double praise for a man of many talents and a beautiful mullet",0,55,21,5,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,27,55
458,621f79e343b89009366c9c02,2021-11-07T23:00:00.000Z,divine_comedian#5493,anson parker#4296,for th is staggering.  If TEC & Giveth were the face of blockchain and decentralization there would be a different perspective on the product.  Rock on,0,55,21,3,,,,,False,False,False,False,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,26,55
99,621f79e343b89009366c9a8c,2021-11-03T23:00:00.000Z,liviade#1387,akrtws (TE Academy)#4246,for um.gnosis.io/t/gip-15-governauts-rewards-systems-research-initiative/1857,13,55,1,21,,,,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,22,54
1290,621f79e343b89009366c9f90,2021-11-22T23:00:00.000Z,mheuer#9922,logonaut.eth#9437,"for and for their great leadership of the Comms, Soft Gov, and Gravity calls today 🙌 

And and @Yineisy Mota for being such great role play partners in the Gravity conflict management exercise 🎭",13,1,55,13,,,,,False,False,False,False,Mount Manu#3530,liviade#1387,teaci#6108,osycross(🦎🦎)#5943,20,54
1164,621f79e343b89009366c9f11,2021-11-21T23:00:00.000Z,liviade#1387,Mount Manu#3530,for basically being TEC’s mom,3,55,1,3,,,,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,15,54
1086,621f79e343b89009366c9ec3,2021-11-21T23:00:00.000Z,Nuggan#5183,Mount Manu#3530,for bringing a safe and calm tone to all his contributions,1,55,13,5,,,,,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,18,54
259,621f79e343b89009366c9b38,2021-11-04T23:00:00.000Z,Nuggan#5183,iviangita#3204,for the amazing tool that they’re building for the TEC,1,55,13,5,,,,,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,18,54
1288,621f79e343b89009366c9f8e,2021-11-22T23:00:00.000Z,liviade#1387,logonaut.eth#9437,"for and for their great leadership of the Comms, Soft Gov, and Gravity calls today 🙌 

And and @Yineisy Mota for being such great role play partners in the Gravity conflict management exercise 🎭",13,55,3,13,,,,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,21,52
189,621f79e343b89009366c9af0,2021-11-04T23:00:00.000Z,AmwFund#0979,iviangita#3204,"for having contributed so much to TEC all this time, they’ve made us what we are today and it's really great to recognize them",8,55,3,5,,,,,False,False,False,False,lee0007#8152,missgene#7773,divine_comedian#5493,enti#1546,17,52
88,621f79e343b89009366c9a81,2021-11-02T23:00:00.000Z,liviade#1387,Vyvy-vi#5040,for the ideas on Praise being something that can be used as a proof of being an actual person that's value aligned?,5,55,5,3,,,,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,17,52
1429,621f79e343b89009366ca01b,2021-11-25T23:00:00.000Z,akrtws (TE Academy)#4246,iviangita#3204,for preparing an unshakeable structure to the TE Academy and for being an inspiration to Token Engineers,21,21,55,3,,,,,False,False,False,False,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,25,52
1567,621f79e343b89009366ca0b0,2021-11-25T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for being so reliable and always being on top of everything,13,8,55,3,,,,,False,False,False,False,"griff (💜, 💜)#8888",GideonRo#3175,Parrachia#0450,enti#1546,19,52
0,621f79e343b89009366c9a29,2021-10-31T23:00:00.000Z,eduardovegap#0422,MS#4235,for consolidating the various onboarding docs and content into final ones and helping see the MVP through!,8,13,55,3,,,,,False,False,False,False,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,19,52
115,621f79e343b89009366c9a9e,2021-11-03T23:00:00.000Z,fabiomendes#4802,divine_comedian#5493,for their quick responses on CCD development,3,21,55,13,,,,,False,False,False,False,bends#3537,AmwFund#0979,Parrachia#0450,osycross(🦎🦎)#5943,23,52
355,621f79e343b89009366c9b98,2021-11-04T23:00:00.000Z,pKrepe#5682,Mount Manu#3530,for accepting to jump into the Snapshot Quadratic Voting Challenge,5,21,55,3,,,,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,21,52
1376,621f79e343b89009366c9fe6,2021-11-25T23:00:00.000Z,Nuggan#5183,kristofer#1475,for being so engaged in the work and discussions regarding the analysis/distribution dashboard,3,55,34,8,,,,,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,25,52
1657,621f79e343b89009366ca10a,2021-11-27T23:00:00.000Z,Nuggan#5183,metaverde#2503,for showing up for an impromptu Solidity coding jumpstart call.,3,55,8,8,,,,,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,18,52
1069,621f79e343b89009366c9eb2,2021-11-21T23:00:00.000Z,Nuggan#5183,MS#4235,for the awesome updates and hard work from this past weekend!,3,55,13,5,,,,,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,19,52
1616,621f79e343b89009366ca0e1,2021-11-25T23:00:00.000Z,Nuggan#5183,metaverde#2503,for coming to CrypyoZombies lab and really doing CryptoZombies with me!,3,55,3,8,,,,,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,17,52
1026,621f79e343b89009366c9e77,2021-11-17T23:00:00.000Z,chuygarcia.eth#6692,karmaticacid#1218,for moving the twitter sync call so I can join!,55,5,13,3,,,,,False,False,False,False,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,19,52
131,621f79e343b89009366c9aae,2021-11-03T23:00:00.000Z,Nuggan#5183,divine_comedian#5493,for hosting param parties,3,55,13,3,,,,,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,18,52
1605,621f79e343b89009366ca0d6,2021-11-25T23:00:00.000Z,liviade#1387,Mount Manu#3530,for providing so much value as Stewards of our community,3,55,3,8,,,,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,17,52
909,621f79e343b89009366c9e02,2021-11-15T23:00:00.000Z,catarina#7223,liviade#1387,for creating the visuals for the TEC decision making progress,3,34,55,13,,,,,False,False,False,False,lee0007#8152,liviade#1387,divine_comedian#5493,osycross(🦎🦎)#5943,26,52
1246,621f79e343b89009366c9f64,2021-11-22T23:00:00.000Z,chuygarcia.eth#6692,Juankbell#7458,for his initiative of making partnership with Discord,5,21,55,3,,,,,False,False,False,False,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,21,52
611,621f79e343b89009366c9ca1,2021-11-10T23:00:00.000Z,Nuggan#5183,divine_comedian#5493,for their development work on the CCD,3,55,21,8,,,,,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,21,52
835,621f79e343b89009366c9d87,2021-11-12T23:00:00.000Z,liviade#1387,Mount Manu#3530,"for all the love and sweat that you guys put in day after day, week after week, month after month",5,55,3,13,,,,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,19,52
173,621f79e343b89009366c9ad8,2021-11-03T23:00:00.000Z,durgadas#9280,natesuits#4789,for such an amazing conversation around the nature of partnerships and building the foundation for TEC Scouts! Keep an eye out for further discussions next week everyone!,13,55,5,8,,,,,False,False,False,False,Usua◎ Silver#2618,missgene#7773,divine_comedian#5493,Vyvy-vi#5040,20,50
498,621f79e343b89009366c9c2a,2021-11-07T23:00:00.000Z,durgadas#9280,GideonRo#3175,"for advising on the TE Directory idea and related knowledge graphs, for pointing out that we already have a CRM database (HubSpot) and that it will be important to integrate that into the thinking, and for giving some of the background on how that's being used.",21,55,21,5,,,,,False,False,False,False,Usua◎ Silver#2618,missgene#7773,divine_comedian#5493,Vyvy-vi#5040,25,50
625,621f79e343b89009366c9caf,2021-11-10T23:00:00.000Z,Nuggan#5183,divine_comedian#5493,for their active development in the reward system,5,55,13,8,,,,,False,False,False,False,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,20,50
560,621f79e343b89009366c9c6c,2021-11-10T23:00:00.000Z,liviade#1387,karmaticacid#1218,for taking the time to provide more clarity and direction on the TEC case studies! lots of great insights uncovered during the call!! on behalf of calazki,8,55,5,8,,,,,False,False,False,False,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,19,50
495,621f79e343b89009366c9c27,2021-11-07T23:00:00.000Z,GideonRo#3175,LBS#6541,"for the 1:1 chat we just had. It started out as a quick chat about a tool I'm familiar with, and turned into a deeply inspiring and collaborative conversation about the nature of web3, community, and reward systems. Thanks for being so game to support me in my goals to express my ideas. ❤️",13,5,55,13,,,,,False,False,False,False,Usua◎ Silver#2618,AmwFund#0979,innov8tor3#3988,shawn#7046,21,50
1371,621f79e343b89009366c9fe1,2021-11-25T23:00:00.000Z,graial#0787,kristofer#1475,for setting up a testing harness for the Praise frontend development,5,55,34,21,,,,,False,False,False,False,lee0007#8152,missgene#7773,hanners717#2022,Vyvy-vi#5040,28,50
