index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
420,621f79e243b89009366c94b6,2021-10-07T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for rocking the product management of the dashboard and being so responsive to GitHub issues,34,55,13,0,,,,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,34,55
1564,621f79e343b89009366c999c,2021-10-28T22:00:00.000Z,r33pich33p#6906,iviangita#3204,for being productive and engaging with Eduardo and going to Forefront DAO to shadow Chuy,0,5,55,5,,,,,False,False,False,False,Mount Manu#3530,tigeroid#2951,shawn#7046,enti#1546,21,55
740,621f79e243b89009366c95fc,2021-10-13T22:00:00.000Z,Nuggan#5183,karmaticacid#1218,for attacking issues on the CCD board and pushing things ahead to the finish,34,34,55,0,,,,621f79e243b89009366c94b7,False,False,False,False,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,30,55
1526,621f79e343b89009366c9976,2021-10-28T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for coming up with radical conviction voting parameters,21,55,13,0,,,,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,29,55
882,621f79e243b89009366c968a,2021-10-14T22:00:00.000Z,AmwFund#0979,iviangita#3204,"for being the first stewards who volunteered to jump into TEC, Livia really appreciates your presence in the community",8,55,8,1,,,,,False,False,False,False,Sha#6179,Parrachia#0450,bear100#9085,eduardovegap#0422,18,54
168,621f79e243b89009366c93b0,2021-10-01T22:00:00.000Z,liviade#1387,Mount Manu#3530,for all the work that she does in the community 🤗,13,1,55,5,,,,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,Zeptimus#3359,eduardovegap#0422,18,54
649,621f79e243b89009366c95a0,2021-10-08T22:00:00.000Z,MsMagey#8357,ALOYSIOUS#3049,for her dedication to learning with the gravitons. I'm grateful to know there's one more person from my home community absorbing the skills being shared here for conflict mediation and NVC practices. Thank you for showing up for yourself and for our co communities!,55,3,13,8,,,,,False,False,False,False,hanners717#2022,Tam2140#9361,shawn#7046,eduardovegap#0422,19,52
1352,621f79e343b89009366c98ad,2021-10-25T22:00:00.000Z,RodriCastillo#1415,chuygarcia.eth#6692,"for his amazing designs for Params Parties, which we'll be sharing in the next days to promote them",21,3,55,21,,,,,False,False,False,False,hanners717#2022,Tam2140#9361,bear100#9085,bends#3537,25,52
265,621f79e243b89009366c9411,2021-10-01T22:00:00.000Z,liviade#1387,Mount Manu#3530,for their leadership🧙🏻 🧙🏻‍♂️ 🧙🏻‍♀️,13,13,55,5,,,,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,Zeptimus#3359,eduardovegap#0422,21,50
501,621f79e243b89009366c9507,2021-10-07T22:00:00.000Z,akrtws (TE Academy)#4246,iviangita#3204,for the support Livia feels in your presence and for making this a safe space for women and non-binary to express themselves freely in our community,5,55,8,5,,,,,False,False,False,False,liviade#1387,Parrachia#0450,Nuggan#5183,Vyvy-vi#5040,18,50
266,621f79e243b89009366c9412,2021-10-01T22:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for their leadership🧙🏻 🧙🏻‍♂️ 🧙🏻‍♀️,21,55,5,5,,,,,False,False,False,False,liviade#1387,Parrachia#0450,bear100#9085,eduardovegap#0422,21,50
1178,621f79e343b89009366c97ff,2021-10-21T22:00:00.000Z,liviade#1387,Mount Manu#3530,for her leadership in governance & in Soft Gov,13,5,55,8,,,,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,Zeptimus#3359,eduardovegap#0422,20,50
765,621f79e243b89009366c9615,2021-10-13T22:00:00.000Z,VitorNunes#0090,divine_comedian#5493,for development on the CCD,21,5,55,13,,,,,False,False,False,False,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,23,50
764,621f79e243b89009366c9614,2021-10-13T22:00:00.000Z,liviade#1387,divine_comedian#5493,for always thinking of the humans,8,21,55,5,,,,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,Zeptimus#3359,eduardovegap#0422,22,50
922,621f79e243b89009366c96b2,2021-10-14T22:00:00.000Z,liviade#1387,iviangita#3204,for always pushing and keeping the culture very human centered,13,21,55,5,,,,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,Zeptimus#3359,eduardovegap#0422,23,50
1116,621f79e343b89009366c97bc,2021-10-20T22:00:00.000Z,kristofer#1475,rdfbbx#6437,for amazing progress in frontend development of rewards system,55,34,8,5,,,,,False,False,False,False,Sha#6179,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,25,50
1562,621f79e343b89009366c999a,2021-10-28T22:00:00.000Z,solsista#5370,iviangita#3204,for being our ethics guardian,5,55,5,13,,,,,False,False,False,False,AmwFund#0979,Parrachia#0450,lee0007#8152,osycross(🦎🦎)#5943,19,50
1549,621f79e343b89009366c998d,2021-10-28T22:00:00.000Z,karmaticacid#1218,iviangita#3204,for working on something that makes everyone in this community so proud,8,55,5,13,,,,,False,False,False,False,liviade#1387,Parrachia#0450,bear100#9085,eduardovegap#0422,20,50
1360,621f79e343b89009366c98b8,2021-10-26T22:00:00.000Z,sem  🐝#0161,liviade#1387,for spotting a mistake on Gitbook and being proactive to fix it!! 🥲 🙌,13,5,55,5,,,,,False,False,False,False,AmwFund#0979,Tam2140#9361,shawn#7046,bends#3537,19,50
641,621f79e243b89009366c9598,2021-10-08T22:00:00.000Z,David (please DYOR...)#4116,ALOYSIOUS#3049,for their profound communication abilities. He has curated some wicked skills in cross pollination marketing and communications. I especially appreciate the ways that he is organizing and maintaining documentation for the history of this project. The continuity is fire! Thank you for also being a comms historian!,55,21,8,34,,,,,False,False,False,False,hanners717#2022,Mettodo#7010,shawn#7046,Vyvy-vi#5040,29,47
1131,621f79e343b89009366c97cb,2021-10-20T22:00:00.000Z,GideonRo#3175,Tam2140#9361,for efforts in detailing and diagraming and thinking so much about newcomers and their welcome journey into the TEC. There are countless unseen hours that have gone into every piece that you have delivered so far.,13,55,8,8,,,,,False,False,False,False,liviade#1387,Parrachia#0450,Zeptimus#3359,osycross(🦎🦎)#5943,21,47
1168,621f79e343b89009366c97f5,2021-10-21T22:00:00.000Z,ALOYSIOUS#3049,Mount Manu#3530,"for their amazing Communitas work around researching, conceptualizing, managing, and optimizing anything & everything related to our onboarding journey",13,8,55,8,,,,,False,False,False,False,hanners717#2022,tigeroid#2951,bear100#9085,Mike Brunt#0745,21,47
421,621f79e243b89009366c94b7,2021-10-07T22:00:00.000Z,Nuggan#5183,iviangita#3204,for the big back end push on the ABC that he put in this week for the dashboard,34,34,55,8,,,,,False,False,False,False,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,32,47
128,621f79e243b89009366c9388,2021-10-01T22:00:00.000Z,MisterBoyfriend#7096,Mount Manu#3530,for making sure that all the payments go out on Giveth,21,55,8,8,,,,,False,False,False,False,Usua◎ Silver#2618,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,23,47
10,621f79e243b89009366c930a,2021-09-30T22:00:00.000Z,Nuggan#5183,iviangita#3204,for their support in the dashboard app,8,55,8,21,,,,,False,False,False,False,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,23,47
27,621f79e243b89009366c931b,2021-09-30T22:00:00.000Z,natesuits#4789,iviangita#3204,for taking on the bi-weekly blog post,21,55,13,8,,,,,False,False,False,False,Usua◎ Silver#2618,Tam2140#9361,kristofer#1475,osycross(🦎🦎)#5943,24,47
499,621f79e243b89009366c9505,2021-10-07T22:00:00.000Z,karmaticacid#1218,iviangita#3204,for the support Livia feels in your presence and for making this a safe space for women and non-binary to express themselves freely in our community,8,55,8,21,,,,,False,False,False,False,liviade#1387,Parrachia#0450,bear100#9085,eduardovegap#0422,23,47
508,621f79e243b89009366c950e,2021-10-07T22:00:00.000Z,Suga#8514,iviangita#3204,for the support Livia feels in your presence and for making this a safe space for women and non-binary to express themselves freely in our community,13,8,8,55,,,,,False,False,False,False,Sha#6179,Maxwe11#7157,Nuggan#5183,Mike Brunt#0745,21,47
37,621f79e243b89009366c9325,2021-09-30T22:00:00.000Z,kristofer#1475,iviangita#3204,for bringing product management on the Rewards System to another level,55,34,34,8,,,,,False,False,False,False,Sha#6179,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,32,47
418,621f79e243b89009366c94b4,2021-10-07T22:00:00.000Z,Juankbell#7458,iviangita#3204,for being amazing WG leads and putting together an initial rough draft for their WG funding proposals: incredible work blazing the trail for everyone to follow!,21,21,55,13,,,,,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,27,42
687,621f79e243b89009366c95c6,2021-10-11T22:00:00.000Z,ddan#2489,Juankbell#7458,for facilitating the fourth session of the Graviton training and talking to us about what nonviolent communication is and how its practice can help us to understand ourselves and the other.,55,13,13,21,,,,,False,False,False,False,hanners717#2022,tigeroid#2951,Nuggan#5183,bends#3537,25,42
1175,621f79e343b89009366c97fc,2021-10-21T22:00:00.000Z,elessar.eth#7945,Mount Manu#3530,"for their coding work in Commons Swarm, in EVM Crispr, and in getting the DAO redundancy mirror sites up and running",21,13,55,21,,,,,False,False,False,False,hanners717#2022,tigeroid#2951,Nuggan#5183,bends#3537,27,42
131,621f79e243b89009366c938b,2021-10-01T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for getting to a big Params milestone today,13,8,34,0,,,,621f79e243b89009366c9314,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,14,34
1445,621f79e343b89009366c9925,2021-10-28T22:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for hosting the Param Parties which are one of the most important things we’re doing right now,0,34,8,8,,,,,False,False,False,False,Mount Manu#3530,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,16,34
130,621f79e243b89009366c938a,2021-10-01T22:00:00.000Z,pKrepe#5682,Mount Manu#3530,for getting to a big Params milestone today,0,34,8,3,621f79e243b89009366c9303,,,,False,False,False,False,AmwFund#0979,Parrachia#0450,kristofer#1475,Vyvy-vi#5040,11,34
135,621f79e243b89009366c938f,2021-10-01T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for getting to a big Params milestone today,34,3,0,13,,,621f79e243b89009366c9308,,False,False,False,False,Sha#6179,Mettodo#7010,shawn#7046,Mike Brunt#0745,12,34
1207,621f79e343b89009366c981c,2021-10-21T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for their team work in organizing and managing the 2nd Graviton training as it happens,21,0,34,0,,621f79e343b89009366c980c,,621f79e343b89009366c9764,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,14,34
267,621f79e243b89009366c9413,2021-10-01T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for his Gravity course 🧑🏻‍🚀,13,0,34,0,,621f79e243b89009366c932f,,621f79e243b89009366c932f,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,12,34
156,621f79e243b89009366c93a4,2021-10-01T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for all the work in the Graviton training 🧑🏻‍🚀,34,0,0,0,,621f79e243b89009366c932f,621f79e243b89009366c9339,621f79e243b89009366c932f,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,9,34
166,621f79e243b89009366c93ae,2021-10-01T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for all the work they have done with the dashboard 🤖,34,8,0,5,,,621f79e243b89009366c9311,,False,False,False,False,Sha#6179,Mettodo#7010,shawn#7046,Mike Brunt#0745,12,34
127,621f79e243b89009366c9387,2021-10-01T22:00:00.000Z,freshelle#9882,Mount Manu#3530,for making sure that all the payments go out on Giveth,0,13,34,21,,,,,False,False,False,False,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,bends#3537,22,34
1435,621f79e343b89009366c991b,2021-10-28T22:00:00.000Z,markop#2007,iviangita#3204,for all the work that’s happening in params and they’ve done such an incredible job - the Param Parties is one of the coolest things we’ve done yet!,0,34,13,5,,,,,False,False,False,False,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,enti#1546,17,34
1019,621f79e343b89009366c9750,2021-10-17T22:00:00.000Z,chuygarcia.eth#6692,ZER8🧠#9093,for hearing me out and helping me understand how Social Media interactions work in the TEC and also for giving me context for the next steps,0,13,5,34,,,,,False,False,False,False,Mount Manu#3530,Parrachia#0450,lee0007#8152,Mike Brunt#0745,17,34
1098,621f79e343b89009366c97aa,2021-10-20T22:00:00.000Z,divine_comedian#5493,ZER8🧠#9093,"for working in this amazing community with a very noble goal.  🙂
Special !praise to for joining us today",8,34,3,0,,,,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,15,34
971,621f79e343b89009366c96e3,2021-10-14T22:00:00.000Z,akrtws (TE Academy)#4246,iviangita#3204,for the Berlin event,0,34,0,0,621f79e243b89009366c9685,,621f79e243b89009366c95d4,621f79e243b89009366c9685,False,False,False,False,liviade#1387,Parrachia#0450,Nuggan#5183,Vyvy-vi#5040,9,34
703,621f79e243b89009366c95d6,2021-10-12T22:00:00.000Z,Mount Manu#3530,solsista#5370,"for sharing a new model with us that we may be able to use to quantify the intangible values that make a token economy flourish through the flourishing of its participants. Manu made a great overview presentation, explaining the \""Capabilities Approach\"", so we could pick up on many things that resonated so we can contextualize it in Token Engineering. Since it's a quant model, this gives 0mega and TECLab working groups to collaborate!",21,21,21,55,,,,,False,False,False,False,Sha#6179,Mettodo#7010,shawn#7046,Mike Brunt#0745,29,34
711,621f79e243b89009366c95df,2021-10-13T22:00:00.000Z,"griff (💜, 💜)#8888",Juankbell#7458,"for helping me to recover some Eth almost a year ago, its so easy to make silly mistakes in this space, that it's really invaluable the existence of white hat hackers and people who help others rescue their funds",0,5,34,34,,,,,False,False,False,False,Mount Manu#3530,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,24,34
739,621f79e243b89009366c95fb,2021-10-13T22:00:00.000Z,fabiomendes#4802,karmaticacid#1218,for attacking issues on the CCD board and pushing things ahead to the finish,34,0,13,8,,621f79e243b89009366c9486,,,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,14,34
760,621f79e243b89009366c9610,2021-10-13T22:00:00.000Z,divine_comedian#5493,divine_comedian#5493,for hacking in person on the buy-in proposal amount,13,34,5,0,,,,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,17,34
767,621f79e243b89009366c9617,2021-10-13T22:00:00.000Z,fabiomendes#4802,divine_comedian#5493,for development on the CCD,21,0,34,0,,621f79e243b89009366c9486,,621f79e243b89009366c95fb,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,14,34
787,621f79e243b89009366c962b,2021-10-14T22:00:00.000Z,Vyvy-vi#5040,Tam2140#9361,for setting up a discord clone so we can experiement with onboarding journey without disrupting those using our server here. A real staging env! Yay. Also praising Vy for his attention to detail. These small details make a HUGE difference. That new TEC discord logo is one of that small details that have BIG impact.,34,0,13,13,,621f79e243b89009366c9624,,,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,kristofer#1475,osycross(🦎🦎)#5943,15,34
815,621f79e243b89009366c9647,2021-10-14T22:00:00.000Z,Juankbell#7458,iviangita#3204,for the absolutely wonderful Graviton Training he’s been implementing the past weeks,13,34,13,0,,,,621f79e243b89009366c932f,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,15,34
497,621f79e243b89009366c9503,2021-10-07T22:00:00.000Z,Mount Manu#3530,iviangita#3204,"for all the work they do in the Params WG: designing, coding, validating, and troubleshooting!",34,13,13,0,,,,621f79e243b89009366c9308,False,False,False,False,Sha#6179,Mettodo#7010,shawn#7046,Mike Brunt#0745,15,34
493,621f79e243b89009366c94ff,2021-10-07T22:00:00.000Z,fabiomendes#4802,iviangita#3204,"for all the work they do in the Params WG: designing, coding, validating, and troubleshooting!",34,0,13,8,,621f79e243b89009366c941a,,,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,13,34
881,621f79e243b89009366c9689,2021-10-14T22:00:00.000Z,Juankbell#7458,iviangita#3204,"for the organization, care and promotion he puts in the Graviton Training",13,0,34,13,,621f79e243b89009366c9647,,,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,15,34
906,621f79e243b89009366c96a2,2021-10-14T22:00:00.000Z,VitorNunes#0090,iviangita#3204,for their awesome work in the last weeks on the dashboard and for being capable of making the POAPs work nice,34,13,0,13,,,621f79e243b89009366c9615,,False,False,False,False,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,16,34
921,621f79e243b89009366c96b1,2021-10-14T22:00:00.000Z,sem  🐝#0161,iviangita#3204,for making Changing Permission on the HatchDAO vote,0,34,13,3,621f79e243b89009366c9382,,,,False,False,False,False,AmwFund#0979,Tam2140#9361,shawn#7046,bends#3537,13,34
422,621f79e243b89009366c94b8,2021-10-07T22:00:00.000Z,fabiomendes#4802,iviangita#3204,for their amazing push this week on the front end work,21,34,21,0,,,,621f79e243b89009366c94ff,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,19,34
1086,621f79e343b89009366c979e,2021-10-20T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for development in the rewards system,21,34,34,0,,,,621f79e243b89009366c948b,False,False,False,False,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,22,34
416,621f79e243b89009366c94b2,2021-10-07T22:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for being amazing WG leads and putting together an initial rough draft for their WG funding proposals: incredible work blazing the trail for everyone to follow!,0,34,8,8,,,,,False,False,False,False,Mount Manu#3530,Parrachia#0450,lee0007#8152,Mike Brunt#0745,16,34
414,621f79e243b89009366c94b0,2021-10-06T22:00:00.000Z,Juankbell#7458,durgadas#9280,for facilitating everything in Gravity!,21,34,8,0,,,,621f79e243b89009366c932f,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,15,34
1017,621f79e343b89009366c971a,2021-10-17T22:00:00.000Z,chuygarcia.eth#6692,Juankbell#7458,for planning and designing an amazing Discord interactive icon!,0,34,5,5,,,,,False,False,False,False,Mount Manu#3530,Parrachia#0450,lee0007#8152,Mike Brunt#0745,14,34
1473,621f79e343b89009366c9941,2021-10-28T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for having deep souls that enrich our culture,8,34,3,0,,,,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,15,34
1043,621f79e343b89009366c976b,2021-10-18T22:00:00.000Z,r33pich33p#6906,ALOYSIOUS#3049,"for contributing to a great  conversation during the Alternative dispute resolution breakouts. Thanks for bringing yourselves, your life experiences/ wisdom and curiosity! 🙏🏿 <a:sparkles:707222960716382319>",0,8,34,5,,,,,False,False,False,False,Mount Manu#3530,tigeroid#2951,shawn#7046,enti#1546,15,34
1049,621f79e343b89009366c9771,2021-10-19T22:00:00.000Z,eduardovegap#0422,Tam2140#9361,"for taking on and delivering a proposal template that can be used on the forum, snapshot and CV! Nice updates!",34,5,0,5,,,,,False,False,True,False,Sha#6179,Maxwe11#7157,shawn#7046,enti#1546,11,34
1063,621f79e343b89009366c9785,2021-10-19T22:00:00.000Z,Mount Manu#3530,nic#9212,"for being very kind, supportive and making this community more beautiful 🌞",8,34,0,8,,,621f79e343b89009366c977e,,False,False,False,False,Sha#6179,Mettodo#7010,shawn#7046,Mike Brunt#0745,12,34
374,621f79e243b89009366c9488,2021-10-06T22:00:00.000Z,VitorNunes#0090,divine_comedian#5493,"for working overtime on the CCD, it is LOOKING HOT",34,13,0,13,,,621f79e243b89009366c94b5,,False,False,False,False,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,15,34
373,621f79e243b89009366c9487,2021-10-06T22:00:00.000Z,pKrepe#5682,divine_comedian#5493,"for working overtime on the CCD, it is LOOKING HOT",0,34,34,5,621f79e243b89009366c930c,,,,False,False,False,False,AmwFund#0979,Parrachia#0450,kristofer#1475,Vyvy-vi#5040,18,34
1072,621f79e343b89009366c9790,2021-10-20T22:00:00.000Z,VitorNunes#0090,divine_comedian#5493,for development work on the CDD,34,5,0,13,,,621f79e243b89009366c9615,,False,False,False,False,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,14,34
1073,621f79e343b89009366c9791,2021-10-20T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for development work on the CDD,21,34,0,0,,,621f79e243b89009366c95fc,621f79e243b89009366c94b7,False,False,False,False,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,15,34
1084,621f79e343b89009366c979c,2021-10-20T22:00:00.000Z,kristofer#1475,divine_comedian#5493,for PMing the rewards system,3,34,0,0,,,621f79e243b89009366c9682,621f79e243b89009366c9490,False,False,False,False,Sha#6179,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,9,34
