index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
533,621f79e243b89009366c8efd,2021-09-11T22:00:00.000Z,natesuits#4789,"griff (💜, 💜)#8888",for hacking on the Sunday Funday Params Party - aka the 4 hour hack sesh,144,8,13,8,,,,,False,False,False,False,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,43,136
562,621f79e243b89009366c8f1c,2021-09-13T22:00:00.000Z,natesuits#4789,Tam2140#9361,for the herculean effort that must have gone into pulling all these docs together in one place as TEC Source. This is a very helpful resource for everyone! https://app.gitbook.com/@token-engineering-commons/s/tec-source/,144,21,34,21,,,,,False,False,False,False,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,55,123
379,621f79e243b89009366c8e57,2021-09-09T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for making the CCD beautiful 🦄,21,21,144,21,,,,,False,False,False,False,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,51,123
752,621f79e243b89009366c8ff1,2021-09-17T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for his work in Params 👨🏻‍💻,0,21,89,55,621f79e243b89009366c917a,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,41,89
430,621f79e243b89009366c8e8a,2021-09-09T22:00:00.000Z,liviade#1387,Mount Manu#3530,for her valuable leadership in Soft Gov 🧙🏻‍♂️,0,3,89,3,621f79e243b89009366c91ba,,,,False,False,False,False,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,24,89
36,621f79e243b89009366c8cf5,2021-09-01T22:00:00.000Z,divine_comedian#5493,divine_comedian#5493,"for design, development, ideation and copywriting support on the CCD",0,34,89,34,,,,,True,False,False,False,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,39,89
1056,621f79e243b89009366c9179,2021-09-23T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for their work in the Params WG,1,0,89,21,,621f79e243b89009366c8e51,,,False,False,False,False,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,27,89
342,621f79e243b89009366c8e32,2021-09-09T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for their work in the Params WG 🤖,5,0,89,21,,621f79e243b89009366c8d75,,,False,False,False,False,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,28,89
775,621f79e243b89009366c9008,2021-09-17T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,"for their work in the Params WG designing, developing, and testing the CCD 🤖",0,13,89,55,621f79e243b89009366c8d21,,,,False,False,False,False,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,40,89
382,621f79e243b89009366c8e5a,2021-09-09T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for making the CCD beautiful 🦄,0,5,89,0,621f79e243b89009366c8d21,,,621f79e243b89009366c8d12,False,False,False,False,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,24,89
1060,621f79e243b89009366c917d,2021-09-23T22:00:00.000Z,fabiomendes#4802,iviangita#3204,for their work in the Params WG,13,0,89,3,,621f79e243b89009366c8d73,,,False,False,False,False,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,26,89
618,621f79e243b89009366c8f5e,2021-09-15T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for their work on the CCD dashboard,0,3,89,21,621f79e243b89009366c9138,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,28,89
739,621f79e243b89009366c8fe4,2021-09-17T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for doing all the back end work and a lot of the technical stuff for the ABC 🦾,0,13,89,55,621f79e243b89009366c8cec,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,40,89
177,621f79e243b89009366c8d8d,2021-09-02T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for their work in Params,0,8,89,13,621f79e243b89009366c9180,,,,False,False,False,False,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,27,89
953,621f79e243b89009366c9108,2021-09-21T22:00:00.000Z,iviangita#3204,Zeptimus#3359,for drafting the first transparency budget,89,3,0,21,,,,,False,False,True,False,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,28,89
1425,621f79e243b89009366c92f9,2021-09-29T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for their magic on the CCD,0,21,89,13,621f79e243b89009366c9138,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,31,89
1423,621f79e243b89009366c92f7,2021-09-29T22:00:00.000Z,fabiomendes#4802,divine_comedian#5493,for their magic on the CCD,21,0,89,3,,621f79e243b89009366c8ce9,,,False,False,False,False,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,28,89
1087,621f79e243b89009366c9198,2021-09-23T22:00:00.000Z,Nuggan#5183,iviangita#3204,for pushing the dashboard for us,0,89,0,13,621f79e243b89009366c9138,,621f79e243b89009366c9138,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,28,89
25,621f79e243b89009366c8cea,2021-09-01T22:00:00.000Z,pKrepe#5682,divine_comedian#5493,for their brazilian hacking skills on the CCD,55,0,89,13,,,,,False,True,False,False,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,39,89
615,621f79e243b89009366c8f5b,2021-09-15T22:00:00.000Z,fabiomendes#4802,divine_comedian#5493,for their work on the CCD dashboard,55,0,89,3,,621f79e243b89009366c8ce9,,,False,False,False,False,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,37,89
796,621f79e243b89009366c901d,2021-09-17T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for their work in Params which makes the TEC's mission possible 🥲,21,0,89,3,,621f79e243b89009366c8ce9,,,False,False,False,False,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,28,89
1014,621f79e243b89009366c914f,2021-09-23T22:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for pushing the Commons Configuration Dashboard forward,8,8,89,0,,,,621f79e243b89009366c9008,False,False,False,False,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,27,89
1067,621f79e243b89009366c9184,2021-09-23T22:00:00.000Z,santigs#9769,iviangita#3204,"for carrying legal, which is one of the WGs that sometimes get overshadowed",8,0,89,0,,621f79e243b89009366c8d85,,621f79e243b89009366c8d85,False,False,False,False,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Sha#6179,24,89
990,621f79e243b89009366c9137,2021-09-22T22:00:00.000Z,fabiomendes#4802,divine_comedian#5493,for their development progress on the CCD,21,0,89,3,,621f79e243b89009366c8ce9,,,False,False,False,False,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,28,89
1419,621f79e243b89009366c92f3,2021-09-29T22:00:00.000Z,kristofer#1475,divine_comedian#5493,for helping build the reward system process,34,3,89,34,,,,,False,False,False,False,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,40,86
53,621f79e243b89009366c8d06,2021-09-02T22:00:00.000Z,mheuer#9922,iviangita#3204,for helping with the second Graviton Training,13,8,89,3,,,,,False,False,False,False,Mount Manu#3530,Vyvy-vi#5040,Maxwe11#7157,Nuggan#5183,28,86
343,621f79e243b89009366c8e33,2021-09-09T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for their work in the Params WG 🤖,8,3,89,55,,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,38,86
228,621f79e243b89009366c8dc0,2021-09-04T22:00:00.000Z,Nuggan#5183,"griff (💜, 💜)#8888",for kicking off the Param Hack sesh and reviewing the current status of all the things,8,3,89,5,,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,26,86
882,621f79e243b89009366c9073,2021-09-18T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,"for being a motherf*cker (profanity needed to express the intensity of your back end competence, sorry not sorry) 🧙🏻‍♂️",3,5,8,89,,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,26,86
99,621f79e243b89009366c8d34,2021-09-02T22:00:00.000Z,acidlazzer#5796,iviangita#3204,for all his work on the Youtube thumbnails and Twitter graphics 🤩,21,5,89,13,,,,,False,False,False,False,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,32,84
540,621f79e243b89009366c8f06,2021-09-12T22:00:00.000Z,Mount Manu#3530,ALOYSIOUS#3049,for sharing your big hearts and medicinal words in the community hall gathering.  🙏🏾 ❤️  I feel like I fast forwarded through some grief work and am feeling really grateful about how regulated my nervous system feels. <:ThankYou:753828947460096054>,89,5,5,5,,,,,False,False,False,False,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,26,84
151,621f79e243b89009366c8d73,2021-09-02T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for all their work in Params,21,5,89,5,,,,,False,False,False,False,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,30,84
48,621f79e243b89009366c8d01,2021-09-02T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for digesting all the crazy content in the Params and doing a great job cleaning everything,21,5,89,13,,,,,False,False,False,False,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,32,84
80,621f79e243b89009366c8d21,2021-09-02T22:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for his huge help in CCD development,34,5,89,34,,,,,False,False,False,False,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,40,84
542,621f79e243b89009366c8f08,2021-09-12T22:00:00.000Z,Juankbell#7458,ALOYSIOUS#3049,for sharing your big hearts and medicinal words in the community hall gathering.  🙏🏾 ❤️  I feel like I fast forwarded through some grief work and am feeling really grateful about how regulated my nervous system feels. <:ThankYou:753828947460096054>,89,5,5,8,,,,,False,False,False,False,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,26,84
1057,621f79e243b89009366c917a,2021-09-23T22:00:00.000Z,Nuggan#5183,iviangita#3204,for their work in the Params WG,5,21,89,34,,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,37,84
1007,621f79e243b89009366c9148,2021-09-23T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for pushing the Commons Configuration Dashboard forward,13,5,89,21,,,,,False,False,False,False,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,32,84
973,621f79e243b89009366c911c,2021-09-21T22:00:00.000Z,divine_comedian#5493,liviade#1387,"for being a fast learner, for expressing himself with a rare mix of humbleness and confidence, for bringing excellence to everything he does and for being a true commoner, so pleasant to have around! Awesome to have him as a new steward who will help us to maintain the cultural alignment of the TEC 🌟",89,13,8,55,,,,,False,False,False,False,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,41,81
991,621f79e243b89009366c9138,2021-09-22T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for their development progress on the CCD,21,8,89,34,,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,38,81
63,621f79e243b89009366c8d10,2021-09-02T22:00:00.000Z,shawn#7046,iviangita#3204,for introducing the TEC public good funding to the Chinese-speaking community,8,8,89,8,,,,,False,False,False,False,PhilH#1102,Mettodo#7010,Parrachia#0450,hanners717#2022,28,81
27,621f79e243b89009366c8cec,2021-09-01T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for his mad python skills building the ABC backend,55,8,89,21,,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,43,81
1005,621f79e243b89009366c9146,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for the incredible turnout for Gravity and the amazing work that he’s doing pushing the conflict management transformation,89,8,13,21,,,,,False,False,False,False,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,32,81
702,621f79e243b89009366c8fbf,2021-09-17T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out),13,13,89,13,,,,,False,False,False,False,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,32,76
374,621f79e243b89009366c8e52,2021-09-09T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for their work in Params 🦾,0,0,0,55,621f79e243b89009366c8e33,621f79e243b89009366c8e33,621f79e243b89009366c8e33,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,15,55
389,621f79e243b89009366c8e61,2021-09-09T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for his superfast development of the CCD’s backend ⏩,0,5,55,34,621f79e243b89009366c8e5d,,,,False,False,False,False,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,23,55
1065,621f79e243b89009366c9182,2021-09-23T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for becoming a Steward — congratulations my man! It’s well deserved!,13,0,0,55,,621f79e243b89009366c9037,621f79e243b89009366c8ff8,,False,False,False,False,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,17,55
793,621f79e243b89009366c901a,2021-09-17T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for their work in Params which makes the TEC's mission possible 🥲,0,34,55,13,621f79e243b89009366c9180,,,,False,False,False,False,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,25,55
949,621f79e243b89009366c9104,2021-09-20T22:00:00.000Z,Zeptimus#3359,Juankbell#7458,"for always being there to help with coordination,  transparency and availability of the content in the DAO",3,0,55,8,,621f79e243b89009366c8d83,,,False,False,False,False,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,16,55
490,621f79e243b89009366c8ed2,2021-09-09T22:00:00.000Z,fabiomendes#4802,divine_comedian#5493,for hacking in person on the CCD,55,0,0,3,,621f79e243b89009366c8ce9,621f79e243b89009366c8ce9,,False,False,False,False,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,18,55
859,621f79e243b89009366c905c,2021-09-18T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for all the back end work he’s been doing for the CCD 🤖,0,8,0,55,621f79e243b89009366c9138,,621f79e243b89009366c8f5e,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,18,55
1234,621f79e243b89009366c922b,2021-09-23T22:00:00.000Z,Nuggan#5183,iviangita#3204,for development progress on the CCD,0,55,0,13,621f79e243b89009366c9138,,621f79e243b89009366c9138,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,19,55
77,621f79e243b89009366c8d1e,2021-09-02T22:00:00.000Z,fabiomendes#4802,iviangita#3204,for their ninja skills and hacking on the CCD development,55,0,0,5,,621f79e243b89009366c8ce9,621f79e243b89009366c8ce9,,False,False,False,False,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,19,55
596,621f79e243b89009366c8f3e,2021-09-14T22:00:00.000Z,Nuggan#5183,Tam2140#9361,for sharing his overview and analysis about Coordinape. It's exactly bringing this kind of research back into the commmunity that makes us so strong. I really needed this breakdown because it's long been on my todo list to better understand Coordinape and this summary gives me all I wanted to know. https://docs.google.com/document/d/1GNwLeHJ90si1IgsHklzcWG3Ma81mPjrdA7mbIZ5iBi0/edit,0,8,0,55,621f79e243b89009366c8fd9,,621f79e243b89009366c8f3d,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,17,55
595,621f79e243b89009366c8f3d,2021-09-14T22:00:00.000Z,Nuggan#5183,kristofer#1475,"for writing an excellent Coordinape overview, https://docs.google.com/document/d/1GNwLeHJ90si1IgsHklzcWG3Ma81mPjrdA7mbIZ5iBi0/edit",0,5,55,55,,,,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,38,55
1082,621f79e243b89009366c9193,2021-09-23T22:00:00.000Z,kristofer#1475,iviangita#3204,for all their work in integrating the reward and the praise and the SourceCred,55,5,0,0,,,621f79e243b89009366c92f3,621f79e243b89009366c9130,False,False,False,False,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,17,55
399,621f79e243b89009366c8e6b,2021-09-09T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for their work with the CCD 🔥,0,0,55,21,,621f79e243b89009366c8e35,,,True,False,False,False,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,19,55
1119,621f79e243b89009366c91b8,2021-09-23T22:00:00.000Z,sem  🐝#0161,iviangita#3204,for the amazing work on the smart contracts for the Commons Swarm,21,0,0,55,,621f79e243b89009366c91b3,621f79e243b89009366c91b3,,False,False,False,False,PhilH#1102,enti#1546,Parrachia#0450,Sha#6179,19,55
1086,621f79e243b89009366c9197,2021-09-23T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for pushing the dashboard for us,0,0,55,34,621f79e243b89009366c9148,621f79e243b89009366c9148,,,False,False,False,False,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,22,55
499,621f79e243b89009366c8edb,2021-09-09T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for the modelling work in python for the CCD,0,3,0,55,621f79e243b89009366c9138,,621f79e243b89009366c8e59,,False,False,False,False,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,18,55
1302,621f79e243b89009366c927e,2021-09-24T22:00:00.000Z,eduardovegap#0422,amanwithwings#0165,for being so helpful and welcome on my onboarding,8,1,55,8,,,,,False,False,False,False,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,18,54
167,621f79e243b89009366c8d83,2021-09-02T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for always taking care of the streaming,1,13,55,21,,,,,False,False,False,False,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,22,54
334,621f79e243b89009366c8e2a,2021-09-09T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for waking up really early to get to work ☕,55,3,8,1,,,,,False,False,False,False,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,16,54
799,621f79e243b89009366c9020,2021-09-17T22:00:00.000Z,kristofer#1475,Mount Manu#3530,for conscientious and meticulous work in always catching every detail,55,1,13,5,,,,,False,False,False,False,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,18,54
423,621f79e243b89009366c8e83,2021-09-09T22:00:00.000Z,liviade#1387,Mount Manu#3530,for developing the Communitas WG 🎖️,13,1,55,3,,,,,False,False,False,False,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,18,54
714,621f79e243b89009366c8fcb,2021-09-17T22:00:00.000Z,Suga#8514,Mount Manu#3530,for the new Communitas WG 🏘️,8,8,55,3,,,,,False,False,False,False,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,18,52
1340,621f79e243b89009366c92a4,2021-09-27T22:00:00.000Z,r33pich33p#6906,Suga#8514,for super successful Hatcher outreach for voting on the 75% Governance Giveback proposal! Highest voter turnout to date!,55,5,13,3,,,,,False,False,False,False,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Nuggan#5183,19,52
28,621f79e243b89009366c8ced,2021-09-01T22:00:00.000Z,markop#2007,divine_comedian#5493,for his constant design work and ideation,55,5,8,3,,,,,False,False,False,False,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,17,52
1332,621f79e243b89009366c929c,2021-09-27T22:00:00.000Z,r33pich33p#6906,iviangita#3204,for doing Hatcher outreach to get votes on the 75% Governance Giveback proposal 🙏🏼,55,8,5,3,,,,,False,False,False,False,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Nuggan#5183,17,52
1161,621f79e243b89009366c91e2,2021-09-23T22:00:00.000Z,markop#2007,iviangita#3204,for incorporating the CCD’s user testing feedback into the actual tool,55,13,13,3,,,,,False,False,False,False,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,21,52
717,621f79e243b89009366c8fce,2021-09-17T22:00:00.000Z,iviangita#3204,Mount Manu#3530,for her work on Twitter AND on the SWAG shop <:CommonsStack:835017375405441064> <:TEC_green:835409757183279134> 👫,21,3,55,13,,,,,False,False,False,False,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,23,52
1,621f79e243b89009366c8ccd,2021-08-31T22:00:00.000Z,monstrosity#5714,chuygarcia.eth#6692,for launching Agave <:AlvinBright:842140083179749426>,34,3,8,55,,,,,False,False,False,False,PhilH#1102,AmwFund#0979,acidlazzer#5796,hanners717#2022,25,52
362,621f79e243b89009366c8e46,2021-09-09T22:00:00.000Z,iviangita#3204,Mount Manu#3530,for all the work that she does in Twitter and social media 🐦,21,3,55,13,,,,,False,False,False,False,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,23,52
1316,621f79e243b89009366c928c,2021-09-26T22:00:00.000Z,r33pich33p#6906,Tam2140#9361,for taking the time to reach out to Hatchers about the vote today!,55,5,5,3,,,,,False,False,False,False,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Nuggan#5183,17,52
1106,621f79e243b89009366c91ab,2021-09-23T22:00:00.000Z,Tam2140#9361,iviangita#3204,for coordinating everything,55,3,5,34,,,,,False,False,False,False,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,24,52
162,621f79e243b89009366c8d7e,2021-09-02T22:00:00.000Z,markop#2007,Mount Manu#3530,for improving the dashboard,55,5,13,3,,,,,False,False,False,False,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,19,52
